"DATE","TIME","エリア需要","原子力","火力.LNG.","火力.石炭.","火力.石油.","火力.その他.","水力","地熱","バイオマス","太陽光発電実績","太陽光出力制御量","風力発電実績","風力出力制御量","揚水","蓄電池","連系線","その他","合計"
"2024/2/27","20:30",40067,0,20843,5718,806,1923,1670,0,450,0,0,167,0,927,0,7296,267,40067
"2024/2/27","21:00",39088,0,20488,5717,806,1888,1617,0,451,0,0,168,0,871,0,6803,280,39089
"2024/2/27","21:30",37904,0,19997,5716,806,1831,1576,0,451,0,0,168,0,792,0,6278,288,37903
"2024/2/27","22:00",36826,0,19934,5718,798,1783,1555,0,450,0,0,172,0,797,0,5323,296,36826
"2024/2/27","22:30",35437,0,19446,5718,794,1791,1546,0,451,0,0,168,0,687,0,4528,308,35437
"2024/2/27","23:00",34306,0,18911,5716,794,1790,1485,0,451,0,0,165,0,219,0,4489,285,34305
"2024/2/27","23:30",32847,0,18170,5718,752,1855,1441,0,451,0,0,160,0,0,0,3992,307,32846
"2024/2/28","0:00",31516,0,16660,5717,496,1855,1355,0,450,0,0,155,0,-208,0,4781,256,31517
"2024/2/28","0:30",30231,0,16607,5716,453,1858,1369,0,450,0,0,153,0,-583,0,3903,305,30231
"2024/2/28","1:00",29660,0,16649,5716,453,1860,1355,0,450,0,0,150,0,-583,0,3277,332,29659
"2024/2/28","1:30",29365,0,16648,5718,454,1842,1349,0,451,0,0,158,0,-582,0,2982,345,29365
"2024/2/28","2:00",29226,0,16715,5717,453,1847,1273,0,452,0,0,158,0,-581,0,2844,347,29225
"2024/2/28","2:30",29063,0,16200,5717,453,1851,1277,0,451,0,0,154,0,-581,0,3196,343,29061
"2024/2/28","3:00",29077,0,15961,5716,453,1832,1277,0,452,0,0,153,0,-433,0,3322,344,29077
"2024/2/28","3:30",28937,0,16136,5716,453,1806,1272,0,452,0,0,149,0,0,0,2619,334,28937
"2024/2/28","4:00",29249,0,16147,5717,454,1785,1240,0,451,0,0,146,0,0,0,2981,328,29249
"2024/2/28","4:30",29659,0,15973,5717,454,1825,1232,0,451,0,0,145,0,0,0,3564,298,29659
"2024/2/28","5:00",30694,0,16364,5716,453,1833,1220,0,450,0,0,150,0,0,0,4202,307,30695
"2024/2/28","5:30",32047,0,17544,5716,454,1700,1245,0,451,0,0,146,0,0,0,4521,270,32047
"2024/2/28","6:00",34232,0,18413,5715,511,1619,1328,0,452,3,0,151,0,162,0,5569,310,34233
"2024/2/28","6:30",35722,0,19290,5717,654,1508,1334,0,452,285,0,151,0,833,0,5222,275,35721
"2024/2/28","7:00",36776,0,19002,5718,701,1553,1367,0,451,1757,0,145,0,634,0,5211,235,36774
"2024/2/28","7:30",37373,0,17746,5719,703,1593,1372,0,451,3654,0,141,0,80,0,5693,221,37373
"2024/2/28","8:00",38463,0,16819,5720,705,1641,1462,0,446,5850,0,140,0,0,0,5472,207,38462
"2024/2/28","8:30",39615,0,16742,5661,705,1617,1457,0,445,7967,0,134,0,0,0,4672,215,39615
"2024/2/28","9:00",40123,0,14832,5459,705,1639,1350,0,444,9862,0,134,0,0,0,5471,227,40123
"2024/2/28","9:30",39983,0,12889,5400,705,1631,1322,0,444,11433,0,134,0,0,0,5775,251,39984
"2024/2/28","10:00",39427,0,11911,5192,500,1662,1127,0,442,12725,0,133,0,-309,0,5778,268,39429
"2024/2/28","10:30",39043,0,10498,5114,411,1643,1043,0,443,13658,0,132,0,-436,0,6248,288,39042
"2024/2/28","11:00",38561,0,10580,4846,299,1634,1036,0,443,14338,0,131,0,-1233,0,6188,299,38561
"2024/2/28","11:30",38046,0,10817,4762,260,1672,1041,0,444,14715,0,131,0,-2581,0,6478,305,38044
"2024/2/28","12:00",36718,0,10605,4718,261,1706,1066,0,444,14674,0,132,0,-4041,0,6854,298,36717
"2024/2/28","12:30",35828,0,9937,4720,261,1678,1067,0,444,14334,0,136,0,-3950,0,6897,304,35828
"2024/2/28","13:00",36114,0,10493,4709,261,1701,1058,0,441,13715,0,133,0,-3264,0,6560,309,36116
"2024/2/28","13:30",35856,0,10113,4700,261,1695,1073,0,442,12921,0,135,0,-2637,0,6844,309,35856
"2024/2/28","14:00",35496,0,10957,4777,296,1683,1075,0,441,11675,0,137,0,-2928,0,7068,315,35496
"2024/2/28","14:30",35030,0,11629,4870,412,1735,1106,0,441,10025,0,136,0,-2484,0,6848,312,35030
"2024/2/28","15:00",34771,0,13489,4886,520,1763,1301,0,443,8084,0,132,0,-2311,0,6155,310,34772
"2024/2/28","15:30",35141,0,15316,4885,711,1682,1319,0,444,5850,0,128,0,-1770,0,6268,308,35141
"2024/2/28","16:00",35708,0,16593,5308,806,1685,1653,0,447,3576,0,128,0,-830,0,6047,295,35708
"2024/2/28","16:30",36436,0,18148,5473,805,1716,1686,0,447,1656,0,120,0,0,0,6102,283,36436
"2024/2/28","17:00",37013,0,19614,5726,806,1711,1708,0,450,383,0,114,0,16,0,6218,268,37014
"2024/2/28","17:30",38292,0,20536,5814,805,1718,1714,0,450,1,0,119,0,488,0,6387,260,38292
"2024/2/28","18:00",39023,0,21166,5815,806,1700,1752,0,454,0,0,117,0,1163,0,5808,242,39023
"2024/2/28","18:30",39240,0,21223,5814,805,1719,1680,0,453,0,0,116,0,1478,0,5713,239,39240
"2024/2/28","19:00",38994,0,20926,5816,805,1724,1710,0,454,0,0,113,0,1311,0,5894,240,38993
"2024/2/28","19:30",38672,0,20815,5814,805,1674,1713,0,454,0,0,109,0,811,0,6228,249,38672
"2024/2/28","20:00",38342,0,20703,5744,805,1663,1689,0,454,0,0,108,0,673,0,6248,255,38342
"2024/2/28","20:30",38092,0,20541,5716,805,1705,1672,0,454,0,0,107,0,522,0,6305,266,38093
"2024/2/28","21:00",37332,0,20193,5716,806,1691,1645,0,455,0,0,106,0,368,0,6077,275,37332
"2024/2/28","21:30",36233,0,19873,5715,806,1594,1612,0,455,0,0,105,0,323,0,5466,284,36233
"2024/2/28","22:00",35382,0,19529,5715,798,1617,1574,0,454,0,0,105,0,259,0,5037,294,35382
"2024/2/28","22:30",34129,0,19158,5715,795,1561,1568,0,454,0,0,105,0,193,0,4273,307,34129
"2024/2/28","23:00",33029,0,18921,5716,794,1487,1465,0,455,0,0,103,0,87,0,3724,277,33029
"2024/2/28","23:30",31770,0,18027,5715,752,1495,1460,0,455,0,0,101,0,0,0,3467,298,31770
"2024/2/29","0:00",30527,0,15928,5714,495,1531,1503,0,454,0,0,100,0,0,0,4535,267,30527
"2024/2/29","0:30",29464,0,15323,5713,453,1542,1516,0,455,0,0,95,0,0,0,4048,318,29463
"2024/2/29","1:00",28918,0,15298,5714,453,1545,1507,0,454,0,0,85,0,0,0,3535,327,28918
"2024/2/29","1:30",28743,0,15336,5715,453,1557,1498,0,456,0,0,86,0,0,0,3302,340,28743
"2024/2/29","2:00",28606,0,15391,5714,453,1609,1404,0,456,0,0,81,0,0,0,3159,339,28606
"2024/2/29","2:30",28506,0,15314,5715,453,1735,1403,0,455,0,0,73,0,0,0,3021,336,28505
"2024/2/29","3:00",28579,0,15581,5713,453,1809,1402,0,455,0,0,67,0,0,0,2762,337,28579
"2024/2/29","3:30",28483,0,15732,5716,453,1809,1399,0,456,0,0,63,0,0,0,2528,327,28483
"2024/2/29","4:00",28876,0,16274,5714,453,1741,1407,0,455,0,0,67,0,0,0,2429,336,28876
"2024/2/29","4:30",29144,0,16015,5715,453,1725,1407,0,454,0,0,66,0,0,0,3004,304,29143
"2024/2/29","5:00",30294,0,16040,5713,453,1762,1530,0,454,0,0,69,0,0,0,3968,306,30295
"2024/2/29","5:30",31566,0,16810,5716,453,1773,1558,0,454,0,0,65,0,0,0,4468,269,31566
"2024/2/29","6:00",33818,0,18032,5714,510,1782,1580,0,456,3,0,60,0,19,0,5350,311,33817
"2024/2/29","6:30",35433,0,18792,5713,654,1806,1586,0,456,238,0,55,0,260,0,5601,273,35434
"2024/2/29","7:00",36815,0,18984,5716,702,1852,1627,0,454,1506,0,46,0,449,0,5241,237,36814
"2024/2/29","7:30",37908,0,18974,5717,704,1861,1621,0,455,3033,0,38,0,256,0,5028,220,37907
"2024/2/29","8:00",39048,0,19022,5718,705,1876,1668,0,451,4629,0,32,0,142,0,4594,210,39047
"2024/2/29","8:30",40321,0,18608,5719,706,1885,1653,0,450,6655,0,29,0,10,0,4388,218,40321
"2024/2/29","9:00",41313,0,17906,5720,706,1883,1592,0,449,8310,0,26,0,0,0,4497,223,41312
"2024/2/29","9:30",40904,0,16555,5720,706,1872,1567,0,449,9172,0,20,0,1,0,4601,243,40906
"2024/2/29","10:00",40475,0,15236,5719,501,1862,1521,0,448,10309,0,22,0,34,0,4561,261,40474
"2024/2/29","10:30",40227,0,14807,5719,412,1857,1429,0,447,10858,0,18,0,35,0,4365,281,40228
"2024/2/29","11:00",39373,0,14447,5704,300,1838,1126,0,449,10685,0,17,0,59,0,4455,294,39374
"2024/2/29","11:30",38928,0,14336,5607,263,1847,1118,0,451,10498,0,16,0,5,0,4487,301,38929
"2024/2/29","12:00",37750,0,14553,5523,283,1816,1120,0,451,9023,0,15,0,0,0,4673,294,37751
"2024/2/29","12:30",36930,0,14849,5662,341,1811,1118,0,450,7669,0,14,0,0,0,4716,298,36928
"2024/2/29","13:00",37593,0,16438,5717,366,1833,1108,0,448,6930,0,12,0,0,0,4439,303,37594
"2024/2/29","13:30",37329,0,16553,5719,364,1848,1108,0,448,6332,0,11,0,0,0,4644,303,37330
"2024/2/29","14:00",38434,0,18361,5718,400,1832,1105,0,448,5537,0,11,0,0,0,4716,307,38435
"2024/2/29","14:30",37839,0,19752,5716,516,1855,1106,0,447,3399,0,11,0,116,0,4615,307,37840
"2024/2/29","15:00",37425,0,20075,5718,606,1874,1415,0,448,2356,0,12,0,316,0,4306,300,37426
"2024/2/29","15:30",37965,0,20933,5716,764,1857,1442,0,449,1653,0,16,0,495,0,4346,294,37965
"2024/2/29","16:00",38455,0,21408,5715,806,1831,1638,0,451,832,0,21,0,722,0,4742,288,38454
"2024/2/29","16:30",38857,0,22081,5716,807,1873,1695,0,451,250,0,26,0,735,0,4949,274,38857
"2024/2/29","17:00",39284,0,21963,5716,807,1877,1766,0,452,33,0,36,0,780,0,5594,259,39283
"2024/2/29","17:30",39887,0,22418,5717,807,1852,1838,0,453,0,0,42,0,1092,0,5417,250,39886
"2024/2/29","18:00",39989,0,22311,5715,807,1865,1840,0,456,0,0,44,0,1179,0,5533,240,39990
"2024/2/29","18:30",39816,0,21924,5716,807,1863,1853,0,458,0,0,43,0,971,0,5944,238,39817
"2024/2/29","19:00",39366,0,21724,5715,807,1899,1801,0,458,0,0,39,0,628,0,6054,240,39365
"2024/2/29","19:30",38815,0,21704,5715,807,1912,1792,0,461,0,0,31,0,436,0,5710,247,38815
"2024/2/29","20:00",38250,0,21761,5716,807,1916,1762,0,463,0,0,27,0,400,0,5140,259,38251
"2024/2/29","20:30",37701,0,21329,5716,808,1909,1747,0,464,0,0,27,0,193,0,5242,266,37701
"2024/2/29","21:00",36804,0,21014,5715,807,1946,1754,0,468,0,0,33,0,30,0,4757,280,36804
"2024/2/29","21:30",35637,0,20403,5717,808,1953,1736,0,468,0,0,47,0,0,0,4214,291,35637
"2024/2/29","22:00",34541,0,19959,5716,735,1885,1649,0,466,0,0,48,0,0,0,3792,291,34541
"2024/2/29","22:30",33214,0,19693,5715,499,1875,1593,0,466,0,0,51,0,0,0,3017,304,33213
"2024/2/29","23:00",32155,0,19602,5716,445,1863,1559,0,467,0,0,52,0,0,0,2170,281,32155
"2024/2/29","23:30",30800,0,18247,5714,296,1861,1544,0,468,0,0,51,0,0,0,2315,303,30799
"2024/3/1","0:00",29659,0,16563,5711,158,1833,1397,0,469,0,0,55,0,0,0,3217,256,29659
"2024/3/1","0:30",28479,0,16201,5710,114,1733,1393,0,469,0,0,68,0,0,0,2484,306,28478
"2024/3/1","1:00",28083,0,16123,5713,115,1700,1382,0,469,0,0,72,0,0,0,2205,303,28082
"2024/3/1","1:30",27860,0,16294,5711,115,1684,1298,0,471,0,0,77,0,0,0,1893,316,27859
"2024/3/1","2:00",27779,0,16192,5712,115,1674,1301,0,470,0,0,80,0,0,0,1916,318,27778
"2024/3/1","2:30",27837,0,16194,5711,115,1634,1344,0,470,0,0,81,0,0,0,1972,315,27836
"2024/3/1","3:00",27892,0,15919,5711,115,1636,1364,0,470,0,0,87,0,0,0,2276,315,27893
"2024/3/1","3:30",27926,0,15980,5712,115,1609,1368,0,470,0,0,83,0,0,0,2284,304,27925
"2024/3/1","4:00",28272,0,16182,5713,115,1569,1373,0,470,0,0,80,0,0,0,2457,314,28273
"2024/3/1","4:30",28719,0,16445,5711,115,1609,1379,0,469,0,0,73,0,0,0,2631,286,28718
"2024/3/1","5:00",29700,0,17045,5712,115,1694,1413,0,469,0,0,78,0,0,0,2877,298,29701
"2024/3/1","5:30",31045,0,17661,5711,115,1729,1441,0,469,0,0,76,0,0,0,3582,260,31044
"2024/3/1","6:00",33186,0,18909,5784,115,1771,1487,0,471,4,0,81,0,214,0,4059,291,33186
"2024/3/1","6:30",35202,0,19548,5810,122,1753,1501,0,470,116,0,94,0,692,0,4838,256,35200
"2024/3/1","7:00",36812,0,19845,5810,130,1725,1521,0,469,193,0,108,0,1097,0,5683,229,36810
"2024/3/1","7:30",38256,0,20237,5809,132,1719,1494,0,469,455,0,119,0,1579,0,6028,215,38256
"2024/3/1","8:00",40092,0,20901,5811,133,1669,1541,0,465,929,0,129,0,2799,0,5510,204,40091
"2024/3/1","8:30",41309,0,21408,5810,132,1674,1540,0,464,2063,0,141,0,2978,0,4888,212,41310
"2024/3/1","9:00",41838,0,20875,5849,131,1684,1428,0,461,4170,0,146,0,2304,0,4553,236,41837
"2024/3/1","9:30",41129,0,19453,5925,124,1637,1410,0,461,6493,0,137,0,1005,0,4221,263,41129
"2024/3/1","10:00",39765,0,17251,5948,124,1596,1297,0,461,8507,0,141,0,262,0,3908,269,39764
"2024/3/1","10:30",38852,0,15037,5835,124,1597,1289,0,459,10632,0,140,0,2,0,3450,287,38852
"2024/3/1","11:00",38548,0,13536,5348,123,1607,1217,0,461,12252,0,142,0,0,0,3566,294,38546
"2024/3/1","11:30",37544,0,12505,5039,123,1609,1220,0,462,13047,0,141,0,0,0,3097,301,37544
"2024/3/1","12:00",36273,0,10400,4809,144,1640,1234,0,461,13732,0,139,0,-154,0,3562,306,36273
"2024/3/1","12:30",35460,0,10742,4750,201,1656,1238,0,460,13755,0,138,0,-597,0,2811,305,35459
"2024/3/1","13:00",35748,0,11259,4754,224,1629,1234,0,459,13156,0,142,0,-674,0,3266,300,35749
"2024/3/1","13:30",35417,0,11111,4753,224,1620,1247,0,458,12228,0,146,0,-61,0,3394,298,35418
"2024/3/1","14:00",34885,0,11717,4854,222,1584,1248,0,458,10849,0,155,0,0,0,3493,305,34885
"2024/3/1","14:30",34520,0,12563,5153,222,1594,1271,0,458,9177,0,161,0,0,0,3618,303,34520
"2024/3/1","15:00",34180,0,13479,5671,223,1619,1378,0,460,7370,0,167,0,0,0,3506,306,34179
"2024/3/1","15:30",34391,0,15741,5846,223,1621,1412,0,462,5372,0,166,0,273,0,2974,301,34391
"2024/3/1","16:00",34818,0,17547,5845,223,1652,1668,0,468,3259,0,166,0,637,0,3057,296,34818
"2024/3/1","16:30",35176,0,18882,5917,223,1650,1711,0,470,1456,0,154,0,502,0,3929,283,35177
"2024/3/1","17:00",35526,0,19939,5944,224,1662,1775,0,471,318,0,149,0,581,0,4197,266,35526
"2024/3/1","17:30",36483,0,20879,5944,224,1664,1842,0,471,2,0,142,0,723,0,4335,256,36482
"2024/3/1","18:00",36787,0,21013,5943,225,1663,1775,0,475,0,0,140,0,868,0,4432,253,36787
"2024/3/1","18:30",36693,0,20820,5944,225,1622,1769,0,474,0,0,131,0,954,0,4506,249,36694
"2024/3/1","19:00",36357,0,20683,5944,226,1606,1760,0,475,0,0,120,0,846,0,4443,255,36358
"2024/3/1","19:30",35908,0,20443,5945,226,1636,1754,0,475,0,0,123,0,630,0,4416,261,35909
"2024/3/1","20:00",35452,0,20540,5944,226,1646,1674,0,475,0,0,131,0,368,0,4182,266,35452
"2024/3/1","20:30",35013,0,20211,5944,226,1603,1647,0,476,0,0,137,0,251,0,4245,272,35012
"2024/3/1","21:00",34147,0,19297,5945,226,1577,1641,0,477,0,0,135,0,138,0,4434,279,34149
"2024/3/1","21:30",33221,0,18755,5871,226,1567,1612,0,476,0,0,137,0,0,0,4287,289,33220
"2024/3/1","22:00",32417,0,18512,5845,220,1551,1588,0,475,0,0,136,0,0,0,3809,281,32417
"2024/3/1","22:30",31487,0,18425,5845,217,1476,1541,0,474,0,0,146,0,0,0,3069,293,31486
"2024/3/1","23:00",30651,0,18160,5843,216,1466,1278,0,475,0,0,162,0,0,0,2768,284,30652
"2024/3/1","23:30",29530,0,17144,5846,216,1464,1224,0,476,0,0,181,0,0,0,2673,305,29529
"2024/3/2","0:00",28416,0,15977,5807,157,1462,1150,0,480,0,0,178,0,0,0,2949,256,28416
"2024/3/2","0:30",27358,0,15687,5688,114,1452,1150,0,480,0,0,190,0,0,0,2294,304,27359
"2024/3/2","1:00",27015,0,16040,5670,114,1475,1138,0,481,0,0,200,0,0,0,1588,309,27015
"2024/3/2","1:30",26751,0,16062,5667,114,1479,1084,0,482,0,0,211,0,0,0,1328,324,26751
"2024/3/2","2:00",26679,0,16124,5670,114,1451,1086,0,482,0,0,220,0,0,0,1207,325,26679
"2024/3/2","2:30",26823,0,16285,5689,114,1427,1105,0,482,0,0,226,0,0,0,1174,322,26824
"2024/3/2","3:00",26951,0,16191,5808,114,1428,1099,0,482,0,0,238,0,0,0,1268,322,26950
"2024/3/2","3:30",26932,0,15959,5848,114,1459,1095,0,482,0,0,233,0,0,0,1429,313,26932
"2024/3/2","4:00",27190,0,16214,5845,114,1454,1096,0,482,0,0,232,0,0,0,1432,321,27190
"2024/3/2","4:30",27476,0,16295,5846,114,1451,1096,0,482,0,0,230,0,0,0,1667,295,27476
"2024/3/2","5:00",27954,0,16321,5847,114,1453,1088,0,481,0,0,233,0,0,0,2107,311,27955
"2024/3/2","5:30",28508,0,16236,5847,114,1440,1116,0,481,0,0,225,0,0,0,2771,279,28509
"2024/3/2","6:00",29447,0,16597,5847,114,1428,1140,0,483,6,0,219,0,74,0,3228,310,29446
"2024/3/2","6:30",30142,0,16749,5847,118,1490,1148,0,483,326,0,205,0,289,0,3205,281,30141
"2024/3/2","7:00",30606,0,16413,5847,121,1473,1160,0,480,1619,0,199,0,346,0,2677,272,30607
"2024/3/2","7:30",31422,0,15973,5849,123,1469,1155,0,480,3375,0,179,0,85,0,2477,257,31422
"2024/3/2","8:00",32407,0,14436,5795,124,1429,1156,0,476,5349,0,174,0,0,0,3222,246,32407
"2024/3/2","8:30",33072,0,13633,5302,124,1387,1148,0,476,7308,0,161,0,0,0,3280,254,33073
"2024/3/2","9:00",33824,0,13267,4787,124,1383,1134,0,475,8904,0,159,0,0,0,3339,252,33824
"2024/3/2","9:30",34123,0,11953,4749,124,1353,1118,0,474,10182,0,153,0,-101,0,3863,256,34124
"2024/3/2","10:00",34436,0,11032,4656,124,1389,1010,0,474,11488,0,148,0,-760,0,4607,269,34437
"2024/3/2","10:30",34472,0,11007,4439,124,1368,1000,0,472,12215,0,143,0,-1499,0,4924,279,34472
"2024/3/2","11:00",34207,0,11410,4283,124,1374,975,0,474,12294,0,140,0,-1568,0,4412,289,34207
"2024/3/2","11:30",33652,0,11692,4250,124,1373,982,0,474,12087,0,132,0,-1501,0,3746,292,33651
"2024/3/2","12:00",32951,0,11790,4288,124,1346,979,0,473,11786,0,130,0,-1591,0,3328,300,32953
"2024/3/2","12:30",32894,0,11630,4256,125,1306,977,0,472,11883,0,126,0,-1637,0,3458,299,32895
"2024/3/2","13:00",32628,0,11559,4369,144,1323,983,0,472,11360,0,127,0,-1642,0,3632,303,32630
"2024/3/2","13:30",32237,0,11701,4470,176,1362,992,0,471,10659,0,128,0,-1778,0,3753,305,32239
"2024/3/2","14:00",32025,0,11993,4534,227,1376,980,0,472,9595,0,132,0,-1599,0,4005,309,32024
"2024/3/2","14:30",31928,0,12177,4746,227,1311,1018,0,471,8093,0,128,0,-1109,0,4557,309,31928
"2024/3/2","15:00",32071,0,13156,4967,227,1345,1056,0,473,6457,0,119,0,-28,0,3997,301,32070
"2024/3/2","15:30",32396,0,14959,5014,227,1331,1119,0,473,4528,0,118,0,0,0,4328,299,32396
"2024/3/2","16:00",33012,0,17039,5163,227,1303,1274,0,474,2726,0,137,0,159,0,4212,297,33011
"2024/3/2","16:30",33915,0,19020,5414,227,1312,1336,0,474,1297,0,131,0,378,0,4036,290,33915
"2024/3/2","17:00",35017,0,19779,5778,226,1337,1457,0,475,322,0,126,0,912,0,4327,278,35017
"2024/3/2","17:30",36240,0,20660,5948,226,1304,1479,0,475,2,0,129,0,2012,0,3731,275,36241
"2024/3/2","18:00",36927,0,20687,5946,226,1295,1426,0,478,0,0,130,0,2874,0,3605,261,36928
"2024/3/2","18:30",37020,0,20725,5948,226,1342,1431,0,478,0,0,126,0,2744,0,3736,262,37018
"2024/3/2","19:00",36920,0,20829,5946,226,1314,1417,0,480,0,0,131,0,2678,0,3635,263,36919
"2024/3/2","19:30",36658,0,20826,5947,226,1316,1408,0,480,0,0,132,0,2070,0,3983,270,36658
"2024/3/2","20:00",36348,0,20539,5947,226,1297,1364,0,480,0,0,137,0,1845,0,4246,268,36349
"2024/3/2","20:30",35977,0,20325,5946,226,1312,1355,0,480,0,0,137,0,1716,0,4202,277,35976
"2024/3/2","21:00",35256,0,19815,5876,226,1362,1235,0,478,0,0,143,0,1434,0,4406,281,35256
"2024/3/2","21:30",34443,0,19538,5848,226,1344,1189,0,478,0,0,136,0,1299,0,4094,292,34444
"2024/3/2","22:00",33566,0,19332,5847,213,1335,1147,0,477,0,0,124,0,1211,0,3586,295,33567
"2024/3/2","22:30",32673,0,19508,5849,195,1385,1064,0,477,0,0,126,0,856,0,2909,305,32674
"2024/3/2","23:00",32063,0,19491,5776,194,1341,1049,0,479,0,0,128,0,551,0,2772,281,32062
"2024/3/2","23:30",30957,0,19359,5696,194,1249,1041,0,479,0,0,124,0,288,0,2226,300,30956
"2024/3/3","0:00",30091,0,17340,5658,136,1244,1038,0,481,0,0,123,0,27,0,3763,280,30090
"2024/3/3","0:30",28997,0,17335,5539,93,1231,990,0,480,0,0,105,0,0,0,2896,328,28997
"2024/3/3","1:00",28664,0,17241,5522,93,1232,983,0,480,0,0,99,0,0,0,2685,329,28664
"2024/3/3","1:30",28417,0,17182,5519,93,1207,976,0,478,0,0,96,0,0,0,2522,344,28417
"2024/3/3","2:00",28276,0,17275,5521,93,1204,999,0,476,0,0,96,0,0,0,2270,342,28276
"2024/3/3","2:30",28162,0,17385,5539,93,1220,1056,0,476,0,0,93,0,0,0,1956,343,28161
"2024/3/3","3:00",28181,0,17693,5660,93,1213,1056,0,475,0,0,91,0,0,0,1557,342,28180
"2024/3/3","3:30",27887,0,17538,5697,93,1215,1052,0,474,0,0,91,0,0,0,1394,333,27887
"2024/3/3","4:00",27930,0,17461,5696,93,1240,1039,0,472,0,0,88,0,0,0,1516,325,27930
"2024/3/3","4:30",28032,0,17690,5697,94,1273,1038,0,471,0,0,77,0,0,0,1395,298,28033
"2024/3/3","5:00",28385,0,17717,5697,93,1288,1033,0,471,0,0,78,0,0,0,1702,306,28385
"2024/3/3","5:30",28713,0,17420,5721,93,1325,1049,0,471,0,0,78,0,0,0,2279,276,28712
"2024/3/3","6:00",29736,0,17816,5790,94,1329,1145,0,472,8,0,69,0,0,0,2712,302,29737
"2024/3/3","6:30",30169,0,17774,5639,102,1314,1173,0,472,371,0,63,0,140,0,2848,272,30168
"2024/3/3","7:00",30539,0,16334,5481,119,1305,1189,0,473,1801,0,61,0,87,0,3426,264,30540
"2024/3/3","7:30",30636,0,14090,5266,119,1316,1175,0,472,3676,0,57,0,-1,0,4219,248,30637
"2024/3/3","8:00",30749,0,12659,4768,119,1325,1008,0,470,5886,0,56,0,-163,0,4375,245,30748
"2024/3/3","8:30",31059,0,11559,4770,119,1349,955,0,468,8163,0,55,0,-926,0,4294,252,31058
"2024/3/3","9:00",31322,0,11054,4765,119,1336,920,0,466,10218,0,54,0,-1874,0,4017,248,31323
"2024/3/3","9:30",31431,0,10396,4696,119,1334,905,0,466,11909,0,58,0,-2571,0,3864,253,31429
"2024/3/3","10:00",31239,0,8906,4565,119,1315,850,0,465,13238,0,63,0,-3320,0,4774,264,31239
"2024/3/3","10:30",30865,0,8671,4442,119,1332,826,0,464,14171,0,68,0,-3860,0,4360,273,30866
"2024/3/3","11:00",30728,0,9093,4168,119,1285,815,0,466,14839,0,76,0,-4420,0,3999,287,30727
"2024/3/3","11:30",30640,0,8465,3916,119,1319,820,0,468,15163,0,79,0,-4733,0,4733,292,30641
"2024/3/3","12:00",30455,0,8807,3709,119,1328,746,0,466,15194,0,84,0,-4894,0,4595,299,30453
"2024/3/3","12:30",29838,0,8659,3617,119,1345,749,0,465,14767,0,86,0,-4968,0,4704,294,29837
"2024/3/3","13:00",29350,0,8503,3653,119,1388,791,0,465,13979,0,92,0,-4735,0,4791,303,29349
"2024/3/3","13:30",28674,0,8232,3716,119,1369,825,0,464,12906,0,94,0,-4142,0,4786,304,28673
"2024/3/3","14:00",28200,0,8652,3832,119,1395,938,0,465,11512,0,92,0,-3471,0,4362,304,28200
"2024/3/3","14:30",27982,0,9788,3925,119,1370,988,0,464,9887,0,91,0,-3344,0,4391,303,27982
"2024/3/3","15:00",27860,0,11439,4091,119,1362,1119,0,465,7923,0,94,0,-3495,0,4438,304,27859
"2024/3/3","15:30",28128,0,13474,4294,119,1371,1172,0,465,5730,0,105,0,-3334,0,4431,300,28127
"2024/3/3","16:00",28820,0,14494,4762,119,1411,1321,0,466,3530,0,112,0,-1333,0,3636,301,28819
"2024/3/3","16:30",29949,0,15267,5105,119,1367,1360,0,466,1689,0,115,0,-291,0,4459,294,29950
"2024/3/3","17:00",31503,0,16378,5362,119,1379,1390,0,467,441,0,124,0,150,0,5403,290,31503
"2024/3/3","17:30",33159,0,17957,5511,120,1350,1405,0,468,4,0,138,0,991,0,4930,285,33159
"2024/3/3","18:00",34426,0,18423,5601,119,1363,1344,0,470,0,0,144,0,1321,0,5356,286,34427
"2024/3/3","18:30",34722,0,18588,5715,119,1368,1347,0,471,0,0,147,0,1356,0,5328,284,34723
"2024/3/3","19:00",34731,0,18446,5795,119,1358,1329,0,471,0,0,151,0,1363,0,5430,268,34730
"2024/3/3","19:30",34662,0,18445,5795,119,1368,1317,0,471,0,0,156,0,1382,0,5334,275,34662
"2024/3/3","20:00",34352,0,18236,5795,119,1361,1281,0,471,0,0,153,0,1295,0,5364,276,34351
"2024/3/3","20:30",34098,0,18354,5796,119,1370,1270,0,471,0,0,151,0,1048,0,5234,285,34098
"2024/3/3","21:00",33370,0,17770,5796,119,1373,1172,0,471,0,0,166,0,709,0,5513,281,33370
"2024/3/3","21:30",32508,0,17543,5795,119,1332,1131,0,471,0,0,158,0,472,0,5195,293,32509
"2024/3/3","22:00",31523,0,17044,5724,111,1277,1093,0,471,0,0,160,0,738,0,4624,282,31524
"2024/3/3","22:30",30438,0,16910,5698,94,1361,991,0,470,0,0,158,0,687,0,3778,292,30439
"2024/3/3","23:00",29669,0,16836,5763,94,1325,961,0,471,0,0,146,0,639,0,3161,274,29670
"2024/3/3","23:30",28604,0,16849,5849,93,1354,915,0,472,0,0,143,0,226,0,2409,294,28604
"2024/3/4","0:00",27807,0,16663,5848,93,1312,947,0,471,0,0,135,0,134,0,2002,203,27808
"2024/3/4","0:30",26917,0,16387,5849,93,1202,963,0,471,0,0,121,0,11,0,1561,258,26916
